Most Common Surnames,,,,,,,
673=,MULHOLLAND,39,,,,,
673=,NEWMAN,39,,,,,
673=,PAYNE,39,,,,,
673=,POWELL,39,,,,,
689=,BALFOUR,38,,,,,
689=,CHAN,38,,,,,
689=,CHEN,38,,,,,
689=,CUTHBERTSON,38,,,,,
689=,GOW,38,,,,,
689=,HADDOW,38,,,,,
689=,HASTIE,38,,,,,
689=,HEALY,38,,,,,
689=,KENNY,38,,,,,
689=,LORIMER,38,,,,,
689=,LYALL,38,,,,,
689=,MACPHEE,38,,,,,
689=,MCCLURE,38,,,,,
689=,MCCLYMONT,38,,,,,
689=,MCGARRY,38,,,,,
689=,NIVEN,38,,,,,
689=,PEACOCK,38,,,,,
689=,PERRY,38,,,,,
689=,PRESTON,38,,,,,
689=,SPENCER,38,,,,,
689=,VALENTINE,38,,,,,
689=,WISHART,38,,,,,
711=,BEGG,37,,,,,
711=,DUNSMORE,37,,,,,
711=,FAULDS,37,,,,,
711=,HASSAN,37,,,,,
711=,HEWITT,37,,,,,
711=,IRVING,37,,,,,
711=,LEONARD,37,,,,,
711=,MCBAIN,37,,,,,
711=,MCRAE,37,,,,,
711=,QUIGLEY,37,,,,,
711=,SWANSON,37,,,,,
711=,TOWNSLEY,37,,,,,
711=,WATTERS,37,,,,,
724=,ARMOUR,36,,,,,
724=,BIRD,36,,,,,
724=,BOLTON,36,,,,,
724=,BORLAND,36,,,,,
724=,BRUNTON,36,,,,,
724=,CANNING,36,,,,,
724=,CROSSAN,36,,,,,
724=,FREEMAN,36,,,,,
724=,LENNON,36,,,,,
724=,LENNOX,36,,,,,
724=,MCWILLIAMS,36,,,,,
724=,ROWAN,36,,,,,
724=,SHANNON,36,,,,,
724=,TRAYNOR,36,,,,,
724=,TULLOCH,36,,,,,
724=,WARREN,36,,,,,
724=,WISEMAN,36,,,,,
724=,YULE,36,,,,,
742=,BLACKWOOD,35,,,,,
742=,CASEY,35,,,,,
742=,COLE,35,,,,,
742=,GLOVER,35,,,,,
742=,HADDEN,35,,,,,
742=,IMRIE,35,,,,,
742=,MASSON,35,,,,,
742=,MCCREADIE,35,,,,,
742=,MCLELLAND,35,,,,,
742=,MCNAIR,35,,,,,
742=,MCNALLY,35,,,,,
742=,MEEK,35,,,,,
742=,PETTIGREW,35,,,,,
742=,RALSTON,35,,,,,
742=,RATTRAY,35,,,,,
742=,SMYTH,35,,,,,
742=,SYME,35,,,,,
742=,TORRANCE,35,,,,,
742=,YATES,35,,,,,
761=,AULD,34,,,,,
761=,BARNETT,34,,,,,
761=,BRAND,34,,,,,
761=,CLEMENTS,34,,,,,
761=,COULTER,34,,,,,
761=,FINNIE,34,,,,,
761=,GAULD,34,,,,,
761=,GILFILLAN,34,,,,,
761=,GOODALL,34,,,,,
761=,KEIR,34,,,,,
761=,LAMBERT,34,,,,,
761=,NIMMO,34,,,,,
761=,SCULLION,34,,,,,
761=,SHARKEY,34,,,,,
775=,BINNIE,33,,,,,
775=,BUCKLEY,33,,,,,
775=,CLELLAND,33,,,,,
775=,DALE,33,,,,,
775=,DEAN,33,,,,,
775=,FOLEY,33,,,,,
775=,GARDEN,33,,,,,
775=,HERD,33,,,,,
775=,HOPKINS,33,,,,,
775=,HOWE,33,,,,,
775=,JOYCE,33,,,,,
775=,LAUDER,33,,,,,
775=,LIDDLE,33,,,,,
775=,MACASKILL,33,,,,,
775=,MCDERMID,33,,,,,
775=,MCKELVIE,33,,,,,
775=,MELVIN,33,,,,,
775=,MULDOON,33,,,,,
775=,MYLES,33,,,,,
775=,O'NEIL,33,,,,,
775=,POTTS,33,,,,,
775=,TAGGART,33,,,,,
775=,WADE,33,,,,,
775=,WALLS,33,,,,,
775=,WARNOCK,33,,,,,
800=,BECK,32,,,,,
800=,BRANNAN,32,,,,,
800=,CLARKSON,32,,,,,
800=,CORRIGAN,32,,,,,
800=,DONNACHIE,32,,,,,
800=,FRANCIS,32,,,,,
800=,HARKNESS,32,,,,,
800=,KILPATRICK,32,,,,,
800=,LUCAS,32,,,,,
800=,MCCUBBIN,32,,,,,
800=,MCGEE,32,,,,,
800=,OSBORNE,32,,,,,
800=,PETERS,32,,,,,
800=,PORTEOUS,32,,,,,
800=,POWER,32,,,,,
800=,PROCTOR,32,,,,,
800=,QUEEN,32,,,,,
800=,THAIN,32,,,,,
800=,WIGHT,32,,,,,
819=,BLAKE,31,,,,,
819=,BROGAN,31,,,,,
819=,BYERS,31,,,,,
819=,CROWE,31,,,,,
819=,CROZIER,31,,,,,
819=,DINGWALL,31,,,,,
819=,FENTON,31,,,,,
819=,FLANAGAN,31,,,,,
819=,HASTINGS,31,,,,,
819=,LEITH,31,,,,,
819=,MASSIE,31,,,,,
819=,MCMURRAY,31,,,,,
819=,MOWAT,31,,,,,
819=,NUGENT,31,,,,,
819=,RAEBURN,31,,,,,
819=,SHARPE,31,,,,,
819=,SWIFT,31,,,,,
819=,WONG,31,,,,,
837=,BONNER,30,,,,,
837=,BURT,30,,,,,
837=,COSGROVE,30,,,,,
837=,DARLING,30,,,,,
837=,DEMPSEY,30,,,,,
837=,DICKINSON,30,,,,,
837=,DORAN,30,,,,,
837=,EADIE,30,,,,,
837=,FAIRBAIRN,30,,,,,
837=,FARQUHARSON,30,,,,,
837=,GALL,30,,,,,
837=,HODGSON,30,,,,,
837=,HOWARD,30,,,,,
837=,HUTCHESON,30,,,,,
837=,MAITLAND,30,,,,,
837=,MCGINTY,30,,,,,
837=,MCLUCKIE,30,,,,,
837=,MCNAMARA,30,,,,,
837=,MICHIE,30,,,,,
837=,SAVAGE,30,,,,,
837=,THORBURN,30,,,,,
837=,WHITEFORD,30,,,,,
837=,WILL,30,,,,,
860=,CARGILL,29,,,,,
860=,CONNER,29,,,,,
860=,DARROCH,29,,,,,
860=,DELANEY,29,,,,,
860=,DUGUID,29,,,,,
860=,EWART,29,,,,,
860=,FLANNIGAN,29,,,,,
860=,GIBBONS,29,,,,,
860=,HAWKINS,29,,,,,
860=,KNOWLES,29,,,,,
860=,LOGIE,29,,,,,
860=,MACPHAIL,29,,,,,
860=,MAHMOOD,29,,,,,
860=,MCCONNACHIE,29,,,,,
860=,MCCOURT,29,,,,,
860=,MCDOWELL,29,,,,,
860=,MCEWEN,29,,,,,
860=,MCTAGGART,29,,,,,
860=,NAIRN,29,,,,,
860=,NAISMITH,29,,,,,
860=,O'SULLIVAN,29,,,,,
860=,PRITCHARD,29,,,,,
860=,SMILLIE,29,,,,,
860=,STEPHENSON,29,,,,,
860=,STRANG,29,,,,,
860=,TWEEDIE,29,,,,,
886=,BALL,28,,,,,
886=,BENNIE,28,,,,,
886=,BEST,28,,,,,
886=,BIRRELL,28,,,,,
886=,BRADSHAW,28,,,,,
886=,CAREY,28,,,,,
886=,CREE,28,,,,,
886=,FEENEY,28,,,,,
886=,FERRIE,28,,,,,
886=,HAINEY,28,,,,,
886=,HYND,28,,,,,
886=,JARVIS,28,,,,,
886=,LIVINGSTON,28,,,,,
886=,LLOYD,28,,,,,
886=,MCGLYNN,28,,,,,
886=,MCNAUGHT,28,,,,,
886=,MCNICOL,28,,,,,
886=,MORTIMER,28,,,,,
886=,NGUYEN,28,,,,,
886=,WESTWOOD,28,,,,,
886=,WINTON,28,,,,,
907=,BATES,27,,,,,
907=,COOKE,27,,,,,
907=,COPELAND,27,,,,,
907=,DOBSON,27,,,,,
907=,DRYBURGH,27,,,,,
907=,DYKES,27,,,,,
907=,FULLERTON,27,,,,,
907=,GOUGH,27,,,,,
907=,HANLON,27,,,,,
907=,HISLOP,27,,,,,
907=,HOLT,27,,,,,
907=,KEARNEY,27,,,,,
907=,LECKIE,27,,,,,
907=,LEIPER,27,,,,,
907=,MACARTHUR,27,,,,,
907=,MACK,27,,,,,
907=,MATHERS,27,,,,,
907=,MCGINN,27,,,,,
907=,MCKINNEY,27,,,,,
907=,MEARNS,27,,,,,
907=,MELROSE,27,,,,,
907=,MORE,27,,,,,
907=,MORRICE,27,,,,,
907=,MULLAN,27,,,,,
907=,PAXTON,27,,,,,
907=,PURVES,27,,,,,
907=,SOMMERVILLE,27,,,,,
907=,TONNER,27,,,,,
907=,WALES,27,,,,,
907=,WANG,27,,,,,
907=,WHITEHEAD,27,,,,,
938=,ADDISON,26,,,,,
938=,AIRD,26,,,,,
938=,BERNARD,26,,,,,
938=,BRADFORD,26,,,,,
938=,BRIGGS,26,,,,,
938=,CARTWRIGHT,26,,,,,
938=,CONROY,26,,,,,
938=,COPLAND,26,,,,,
938=,DALGLEISH,26,,,,,
938=,DIAMOND,26,,,,,
938=,DOUGALL,26,,,,,
938=,GERRARD,26,,,,,
938=,GRACIE,26,,,,,
938=,HAMMOND,26,,,,,
938=,HO,26,,,,,
938=,HOLDEN,26,,,,,
938=,HORSBURGH,26,,,,,
938=,LI,26,,,,,
938=,MACINTOSH,26,,,,,
938=,MAGEE,26,,,,,
938=,MALIK,26,,,,,
938=,MATTHEW,26,,,,,
938=,MCCUE,26,,,,,
938=,MCDAID,26,,,,,
938=,MCKILLOP,26,,,,,
938=,MORROW,26,,,,,
938=,PATTISON,26,,,,,
938=,RANKINE,26,,,,,
938=,RENTON,26,,,,,
938=,RONALD,26,,,,,
938=,SAMSON,26,,,,,
938=,SHARMA,26,,,,,
938=,SOUTAR,26,,,,,
938=,SPIERS,26,,,,,
938=,STURROCK,26,,,,,
973=,ABBOTT,25,,,,,
973=,ARCHER,25,,,,,
973=,BENSON,25,,,,,
973=,BIRNIE,25,,,,,
973=,BREEN,25,,,,,
973=,BRYDEN,25,,,,,
973=,CROSBIE,25,,,,,
973=,DOBBIE,25,,,,,
973=,DUFFIN,25,,,,,
973=,GIBBS,25,,,,,
973=,GIRVAN,25,,,,,
973=,GRIERSON,25,,,,,
973=,GUY,25,,,,,
973=,KINNAIRD,25,,,,,
973=,LANE,25,,,,,
973=,MAY,25,,,,,
973=,MCGRORY,25,,,,,
973=,MERCER,25,,,,,
973=,MONTEITH,25,,,,,
973=,SPALDING,25,,,,,
973=,STOKES,25,,,,,
973=,STOTT,25,,,,,
973=,VEITCH,25,,,,,
973=,WOODWARD,25,,,,,
997=,ASLAM,24,,,,,
997=,BENTLEY,24,,,,,
997=,BULLOCH,24,,,,,
997=,CAVANAGH,24,,,,,
997=,COURTNEY,24,,,,,
997=,DALGARNO,24,,,,,
997=,DONOGHUE,24,,,,,
997=,FITZSIMMONS,24,,,,,
997=,FORDYCE,24,,,,,
997=,FRIEL,24,,,,,
997=,GAULT,24,,,,,
997=,HALDANE,24,,,,,
997=,HONEYMAN,24,,,,,
997=,HUTCHEON,24,,,,,
997=,KEAN,24,,,,,
997=,LONG,24,,,,,
997=,LOUDEN,24,,,,,
997=,LOWRIE,24,,,,,
997=,MACLACHLAN,24,,,,,
997=,MACNEIL,24,,,,,
997=,MCGILLIVRAY,24,,,,,
997=,MCGURK,24,,,,,
997=,MCHARDY,24,,,,,
997=,MCILROY,24,,,,,
997=,MCNIVEN,24,,,,,
997=,PEARCE,24,,,,,
997=,PHILP,24,,,,,
997=,ROGERSON,24,,,,,
997=,STAFFORD,24,,,,,
997=,STODDART,24,,,,,
997=,SUTTON,24,,,,,
997=,TENNANT,24,,,,,
997=,TROTTER,24,,,,,
997=,WESTON,24,,,,,
997=,WOTHERSPOON,24,,,,,
1032=,AKHTAR,23,,,,,
1032=,BARBER,23,,,,,
1032=,BISHOP,23,,,,,
1032=,CLAYTON,23,,,,,
1032=,CURTIS,23,,,,,
1032=,DALTON,23,,,,,
1032=,EMSLIE,23,,,,,
1032=,FERRY,23,,,,,
1032=,GARRETT,23,,,,,
1032=,GILLON,23,,,,,
1032=,GREENWOOD,23,,,,,
1032=,IRONSIDE,23,,,,,
1032=,JENNINGS,23,,,,,
1032=,KILGOUR,23,,,,,
1032=,KIRKLAND,23,,,,,
1032=,LAVERY,23,,,,,
1032=,LITTLEJOHN,23,,,,,
1032=,LOTHIAN,23,,,,,
1032=,LOUDON,23,,,,,
1032=,MACGILLIVRAY,23,,,,,
1032=,MARSH,23,,,,,
1032=,MCAVOY,23,,,,,
1032=,MCGOLDRICK,23,,,,,
1032=,MCPAKE,23,,,,,
1032=,MCQUILLAN,23,,,,,
1032=,MILTON,23,,,,,
1032=,NESS,23,,,,,
1032=,PARKINSON,23,,,,,
1032=,PARSONS,23,,,,,
1032=,POOLE,23,,,,,
1032=,REED,23,,,,,
1032=,SHERIDAN,23,,,,,
1032=,TONER,23,,,,,
1032=,WARDLAW,23,,,,,
1032=,WATTS,23,,,,,
1067=,ADAIR,22,,,,,
1067=,ARSHAD,22,,,,,
1067=,BERTRAM,22,,,,,
1067=,BISSETT,22,,,,,
1067=,CLELAND,22,,,,,
1067=,COUPER,22,,,,,
1067=,DALRYMPLE,22,,,,,
1067=,DAVISON,22,,,,,
1067=,DENHOLM,22,,,,,
1067=,FROST,22,,,,,
1067=,GAFFNEY,22,,,,,
1067=,GLASGOW,22,,,,,
1067=,HAGAN,22,,,,,
1067=,HARDING,22,,,,,
1067=,HARDY,22,,,,,
1067=,HARKIN,22,,,,,
1067=,HOGARTH,22,,,,,
1067=,LAMBIE,22,,,,,
1067=,MALLON,22,,,,,
1067=,MCCREADY,22,,,,,
1067=,MCNEE,22,,,,,
1067=,MOSS,22,,,,,
1067=,NICHOL,22,,,,,
1067=,O'REILLY,22,,,,,
1067=,REES,22,,,,,
1067=,RENDALL,22,,,,,
1067=,RENWICK,22,,,,,
1067=,ROXBURGH,22,,,,,
1067=,SANGSTER,22,,,,,
1067=,SOUTER,22,,,,,
1067=,STALKER,22,,,,,
1067=,STENHOUSE,22,,,,,
1067=,TRACEY,22,,,,,
1067=,WATKINS,22,,,,,
1101=,ARNOLD,21,,,,,
1101=,BROADLEY,21,,,,,
1101=,BURROWS,21,,,,,
1101=,CLEARY,21,,,,,
1101=,COGHILL,21,,,,,
1101=,CONN,21,,,,,
1101=,COWE,21,,,,,
1101=,DRENNAN,21,,,,,
1101=,DUNNE,21,,,,,
1101=,FITZGERALD,21,,,,,
1101=,FORTUNE,21,,,,,
1101=,GAVIN,21,,,,,
1101=,GODFREY,21,,,,,
1101=,GOWANS,21,,,,,
1101=,GREGORY,21,,,,,
1101=,HAGGART,21,,,,,
1101=,HAIG,21,,,,,
1101=,HARVIE,21,,,,,
1101=,HE,21,,,,,
1101=,HURST,21,,,,,
1101=,JOLLY,21,,,,,
1101=,KINNEAR,21,,,,,
1101=,KIRBY,21,,,,,
1101=,LEIGHTON,21,,,,,
1101=,LOCHRIE,21,,,,,
1101=,MCELROY,21,,,,,
1101=,MCGINLAY,21,,,,,
1101=,MCMINN,21,,,,,
1101=,MCMULLAN,21,,,,,
1101=,NICHOLLS,21,,,,,
1101=,PEEBLES,21,,,,,
1101=,RAHMAN,21,,,,,
1101=,REDPATH,21,,,,,
1101=,ROWE,21,,,,,
1101=,SANDISON,21,,,,,
1101=,STONE,21,,,,,
1101=,STORRIE,21,,,,,
1101=,STRUTHERS,21,,,,,
1101=,TALBOT,21,,,,,
1101=,TOMLINSON,21,,,,,
1101=,VAUGHAN,21,,,,,
1142=,ANWAR,20,,,,,
1142=,BARRY,20,,,,,
1142=,BOND,20,,,,,
1142=,BROWNE,20,,,,,
1142=,BUDGE,20,,,,,
1142=,COONEY,20,,,,,
1142=,COSTELLO,20,,,,,
1142=,COYNE,20,,,,,
1142=,CUTHILL,20,,,,,
1142=,DALLAS,20,,,,,
1142=,DEACON,20,,,,,
1142=,DREVER,20,,,,,
1142=,FALLON,20,,,,,
1142=,FERGUSSON,20,,,,,
1142=,FOY,20,,,,,
1142=,GLENNIE,20,,,,,
1142=,HAMPSON,20,,,,,
1142=,HEATH,20,,,,,
1142=,HERRON,20,,,,,
1142=,HETHERINGTON,20,,,,,
1142=,KELMAN,20,,,,,
1142=,LYLE,20,,,,,
1142=,MATHER,20,,,,,
1142=,MCCOLGAN,20,,,,,
1142=,MCCRAE,20,,,,,
1142=,MCCREATH,20,,,,,
1142=,MCIVOR,20,,,,,
1142=,MCMULLEN,20,,,,,
1142=,MCSHERRY,20,,,,,
1142=,MCWHINNIE,20,,,,,
1142=,MILES,20,,,,,
1142=,MOLLOY,20,,,,,
1142=,OGG,20,,,,,
1142=,PARRY,20,,,,,
1142=,PEAT,20,,,,,
1142=,PEDEN,20,,,,,
1142=,PROUDFOOT,20,,,,,
1142=,RHODES,20,,,,,
1142=,SCALLY,20,,,,,
1142=,SCHOFIELD,20,,,,,
1142=,SHAH,20,,,,,
1142=,SHIELS,20,,,,,
1142=,SKELTON,20,,,,,
1142=,STANTON,20,,,,,
1142=,SYKES,20,,,,,
1142=,TRAVERS,20,,,,,
1142=,URE,20,,,,,
1142=,WALTERS,20,,,,,
1142=,WARNER,20,,,,,
1142=,WIGHTMAN,20,,,,,
1192=,BALMER,19,,,,,
1192=,BARLOW,19,,,,,
1192=,BROWNLEE,19,,,,,
1192=,BRYANT,19,,,,,
1192=,CAIN,19,,,,,
1192=,CARSWELL,19,,,,,
1192=,CHERRY,19,,,,,
1192=,COLVIN,19,,,,,
1192=,DUKE,19,,,,,
1192=,EGAN,19,,,,,
1192=,ESSON,19,,,,,
1192=,FAIRGRIEVE,19,,,,,
1192=,FAULKNER,19,,,,,
1192=,HARTLEY,19,,,,,
1192=,HOGGAN,19,,,,,
1192=,KEDDIE,19,,,,,
1192=,KEEGAN,19,,,,,
1192=,KELSO,19,,,,,
1192=,MACCALLUM,19,,,,,
1192=,MACQUEEN,19,,,,,
1192=,MCALISTER,19,,,,,
1192=,MCARDLE,19,,,,,
1192=,MCCARRON,19,,,,,
1192=,MCCLELLAND,19,,,,,
1192=,MCKENDRICK,19,,,,,
1192=,MCKINLEY,19,,,,,
1192=,MCMENAMIN,19,,,,,
1192=,MCPHILLIPS,19,,,,,
1192=,NORMAN,19,,,,,
1192=,O'SHEA,19,,,,,
1192=,POPE,19,,,,,
1192=,PRYDE,19,,,,,
1192=,PURVIS,19,,,,,
1192=,REEVES,19,,,,,
1192=,REHMAN,19,,,,,
1192=,SCOBIE,19,,,,,
1192=,SHARIF,19,,,,,
1192=,STRAIN,19,,,,,
1192=,TELFORD,19,,,,,
1192=,THORPE,19,,,,,
1192=,TUCKER,19,,,,,
1192=,VANCE,19,,,,,
1192=,WHELAN,19,,,,,
1192=,WILKINS,19,,,,,
1192=,WILLIS,19,,,,,
1192=,WINTER,19,,,,,
1238=,BATCHELOR,18,,,,,
1238=,BEAUMONT,18,,,,,
1238=,CARNEGIE,18,,,,,
1238=,CLIFFORD,18,,,,,
1238=,COLVILLE,18,,,,,
1238=,CONVERY,18,,,,,
1238=,CRAIGIE,18,,,,,
1238=,CRANSTON,18,,,,,
1238=,CRUICKSHANKS,18,,,,,
1238=,DONOHOE,18,,,,,
1238=,DOOLAN,18,,,,,
1238=,ELRICK,18,,,,,
1238=,ENGLISH,18,,,,,
1238=,FAIRLIE,18,,,,,
1238=,FENWICK,18,,,,,
1238=,FORSTER,18,,,,,
1238=,FULLARTON,18,,,,,
1238=,GARVIE,18,,,,,
1238=,GLANCY,18,,,,,
1238=,GLENDINNING,18,,,,,
1238=,GOODFELLOW,18,,,,,
1238=,GREENHILL,18,,,,,
1238=,HAGGERTY,18,,,,,
1238=,HARROWER,18,,,,,
1238=,HICKEY,18,,,,,
1238=,HOEY,18,,,,,
1238=,HOOPER,18,,,,,
1238=,IRWIN,18,,,,,
1238=,KAVANAGH,18,,,,,
1238=,LACEY,18,,,,,
1238=,LOGUE,18,,,,,
1238=,MACFADYEN,18,,,,,
1238=,MACLAREN,18,,,,,
1238=,MACLELLAN,18,,,,,
1238=,MATHEWSON,18,,,,,
1238=,MCCRONE,18,,,,,
1238=,MCCUSKER,18,,,,,
1238=,MCDONAGH,18,,,,,
1238=,MCFADZEAN,18,,,,,
1238=,MCGHIE,18,,,,,
1238=,MCGLASHAN,18,,,,,
1238=,MCGLONE,18,,,,,
1238=,MCKEAN,18,,,,,
1238=,MCNAMEE,18,,,,,
1238=,MCRITCHIE,18,,,,,
1238=,MCROBBIE,18,,,,,
1238=,MONCRIEFF,18,,,,,
1238=,NASH,18,,,,,
1238=,NORTON,18,,,,,
1238=,O'MALLEY,18,,,,,
1238=,PATEL,18,,,,,
1238=,PERKINS,18,,,,,
1238=,PETERSON,18,,,,,
1238=,RALPH,18,,,,,
1238=,ROLLO,18,,,,,
1238=,SANDERS,18,,,,,
1238=,SIMMONS,18,,,,,
1238=,SKENE,18,,,,,
1238=,SLAVEN,18,,,,,
1238=,SYMINGTON,18,,,,,
1238=,TOUGH,18,,,,,
1238=,WARDEN,18,,,,,
1238=,WATERS,18,,,,,
1238=,WHEELER,18,,,,,
1238=,WHITTON,18,,,,,
1303=,ANTHONY,17,,,,,
1303=,ASHRAF,17,,,,,
1303=,BALDWIN,17,,,,,
1303=,BECKETT,17,,,,,
1303=,BONNAR,17,,,,,
1303=,BROCK,17,,,,,
1303=,BURRELL,17,,,,,
1303=,CARBERRY,17,,,,,
1303=,CARRICK,17,,,,,
1303=,CATTANACH,17,,,,,
1303=,CAULFIELD,17,,,,,
1303=,CHEYNE,17,,,,,
1303=,COVENTRY,17,,,,,
1303=,CRIGHTON,17,,,,,
1303=,CROOKS,17,,,,,
1303=,DRYDEN,17,,,,,
1303=,DUNNETT,17,,,,,
1303=,EDMOND,17,,,,,
1303=,GALE,17,,,,,
1303=,GILROY,17,,,,,
1303=,GORMLEY,17,,,,,
1303=,GOVAN,17,,,,,
1303=,GRADY,17,,,,,
1303=,HANLEY,17,,,,,
1303=,HOLLYWOOD,17,,,,,
1303=,HORN,17,,,,,
1303=,HOWELL,17,,,,,
1303=,HOWITT,17,,,,,
1303=,KUMAR,17,,,,,
1303=,LAMOND,17,,,,,
1303=,LEADBETTER,17,,,,,
1303=,LEISHMAN,17,,,,,
1303=,MALONEY,17,,,,,
1303=,MCCRINDLE,17,,,,,
1303=,MCCRORY,17,,,,,
1303=,MCDIARMID,17,,,,,
1303=,MCGARVA,17,,,,,
1303=,MCNICOLL,17,,,,,
1303=,MCSORLEY,17,,,,,
1303=,MCVEIGH,17,,,,,
1303=,MCWHIRTER,17,,,,,
1303=,MOODIE,17,,,,,
1303=,MOYES,17,,,,,
1303=,MULLIN,17,,,,,
1303=,NORRIE,17,,,,,
1303=,NORRIS,17,,,,,
1303=,O'KANE,17,,,,,
1303=,PAGAN,17,,,,,
1303=,PLATT,17,,,,,
1303=,PRIOR,17,,,,,
1303=,PUGH,17,,,,,
1303=,RASHID,17,,,,,
1303=,REDMOND,17,,,,,
1303=,ROE,17,,,,,
1303=,SHERRY,17,,,,,
1303=,SIBBALD,17,,,,,
1303=,STANLEY,17,,,,,
1303=,STEEDMAN,17,,,,,
1303=,STEIN,17,,,,,
1303=,STILL,17,,,,,
1303=,TOWNSEND,17,,,,,
1303=,USMAN,17,,,,,
1303=,WARDROP,17,,,,,
1303=,YEATS,17,,,,,
1367=,ABERCROMBIE,16,,,,,
1367=,BEGLEY,16,,,,,
1367=,BINGHAM,16,,,,,
1367=,BLAIKIE,16,,,,,
1367=,CARNEY,16,,,,,
1367=,CASSELLS,16,,,,,
1367=,CORDINER,16,,,,,
1367=,COUPLAND,16,,,,,
1367=,CRAIB,16,,,,,
1367=,CRAIK,16,,,,,
1367=,DEY,16,,,,,
1367=,DIVERS,16,,,,,
1367=,DUNDAS,16,,,,,
1367=,EWAN,16,,,,,
1367=,FAGAN,16,,,,,
1367=,FAIRWEATHER,16,,,,,
1367=,GAUGHAN,16,,,,,
1367=,GREENE,16,,,,,
1367=,HAGGARTY,16,,,,,
1367=,HARGREAVES,16,,,,,
1367=,HARRINGTON,16,,,,,
1367=,HEGGIE,16,,,,,
1367=,HENDRIE,16,,,,,
1367=,HOGAN,16,,,,,
1367=,HOWDEN,16,,,,,
